batch_id,bank_trx_id,settlement_date,credit_date,batch_net,bank_amount,batch_gross,batch_refund,batch_order_count,bank_description,bank_description_clean,match_label,amount_diff,amount_abs_diff,amount_pct_diff,amount_log_ratio,fee_adjusted_diff,date_diff_days,date_diff_abs,is_weekend_credit,desc_jaccard,desc_seq_ratio,keyword_shopee_flag,batch_size_log,refund_ratio,group_size
BATCH000063,BANK0000029,2026-02-05,2026-02-02,64263.08,64463.73,68246.65,1902.38,270,sHOPEE pAYOUT  453141,SHOPEE PAYOUT 453141,0,-200.65000000000146,200.65000000000146,0.003122321556949985,-0.003117408799118593,1880.5399999999863,3,3,0,0.25,0.43243243243243246,1,5.602118820879701,0.02787506786047374,1
BATCH000063,BANK0000048,2026-02-05,2026-02-06,64263.08,64263.08,68246.65,1902.38,270,Shopee Payout440982,SHOPEE PAYOUT440982,1,0.0,0.0,0.0,0.0,2081.189999999988,-1,1,0,0.3333333333333333,0.4444444444444444,1,5.602118820879701,0.02787506786047374,1
BATCH000064,BANK0000012,2026-02-05,2026-02-06,62667.76,62667.76,67101.24,2275.69,255,SHOPEE DIGITAL318834,SHOPEE DIGITAL318834,1,0.0,0.0,0.0,0.0,2157.790000000001,-1,1,0,0.3333333333333333,0.4864864864864865,1,5.545177444479562,0.033914276397872825,1
BATCH000064,BANK0000029,2026-02-05,2026-02-02,62667.76,64463.73,67101.24,2275.69,255,sHOPEE pAYOUT  453141,SHOPEE PAYOUT 453141,0,-1795.9700000000012,1795.9700000000012,0.028658595743648745,-0.02825517467553773,361.8199999999997,3,3,0,0.25,0.43243243243243246,1,5.545177444479562,0.033914276397872825,1
BATCH000064,BANK0000048,2026-02-05,2026-02-06,62667.76,64263.08,67101.24,2275.69,255,Shopee Payout440982,SHOPEE PAYOUT440982,0,-1595.3199999999997,1595.3199999999997,0.025456789902814456,-0.025137765876419138,562.4700000000012,-1,1,0,0.3333333333333333,0.4444444444444444,1,5.545177444479562,0.033914276397872825,1
BATCH000065,BANK0000013,2026-02-12,2026-02-14,80355.42,83584.52,86284.65,3342.65,343,SHOPEE-PAYOUT  911161,SHOPEE PAYOUT 911161,0,-3229.100000000006,3229.100000000006,0.04018521712661082,-0.03939830991993709,642.5200000000041,-2,2,1,0.25,0.43243243243243246,1,5.840641657373398,0.03873979902566679,1
BATCH000065,BANK0000059,2026-02-12,2026-02-12,80355.42,80355.42,86284.65,3342.65,343,Shopee Payout  757179,SHOPEE PAYOUT 757179,1,0.0,0.0,0.0,0.0,2586.5800000000017,0,0,0,0.25,0.43243243243243246,1,5.840641657373398,0.03873979902566679,1
BATCH000065,BANK0000065,2026-02-12,2026-02-22,80355.42,90772.08,86284.65,3342.65,343,SHOPEE DIGITAL542843,SHOPEE DIGITAL542843,0,-10416.660000000003,10416.660000000003,0.1296323259837358,-0.12189077645144764,7830.080000000002,-10,10,1,0.3333333333333333,0.4864864864864865,1,5.840641657373398,0.03873979902566679,1
BATCH000066,BANK0000013,2026-02-14,2026-02-14,83584.52,83584.52,88801.9,2464.43,333,SHOPEE-PAYOUT  911161,SHOPEE PAYOUT 911161,1,0.0,0.0,0.0,0.0,2752.949999999997,0,0,1,0.25,0.43243243243243246,1,5.811140992976701,0.02775199629737652,1
BATCH000066,BANK0000059,2026-02-14,2026-02-12,83584.52,80355.42,88801.9,2464.43,333,Shopee Payout  757179,SHOPEE PAYOUT 757179,0,3229.100000000006,3229.100000000006,0.03863275161477275,0.03939830991993709,5982.050000000003,2,2,0,0.25,0.43243243243243246,1,5.811140992976701,0.02775199629737652,1
BATCH000066,BANK0000065,2026-02-14,2026-02-22,83584.52,90772.08,88801.9,2464.43,333,SHOPEE DIGITAL542843,SHOPEE DIGITAL542843,0,-7187.559999999998,7187.559999999998,0.08599152091798813,-0.08249246653151054,4434.610000000001,-8,8,1,0.3333333333333333,0.4864864864864865,1,5.811140992976701,0.02775199629737652,1
BATCH000067,BANK0000012,2026-02-16,2026-02-06,65119.59,62667.76,69118.94,2045.75,272,SHOPEE DIGITAL318834,SHOPEE DIGITAL318834,0,2451.8299999999945,2451.8299999999945,0.0376511891429291,0.03837770399055351,4405.43,10,10,0,0.3333333333333333,0.4864864864864865,1,5.60947179518496,0.029597531443624567,1
BATCH000067,BANK0000030,2026-02-16,2026-02-17,65119.59,65119.59,69118.94,2045.75,272,Shopee Digital MY210869,SHOPEE DIGITAL MY210869,1,0.0,0.0,0.0,0.0,1953.6000000000058,-1,1,0,0.25,0.5,1,5.60947179518496,0.029597531443624567,1
BATCH000067,BANK0000048,2026-02-16,2026-02-06,65119.59,64263.08,69118.94,2045.75,272,Shopee Payout440982,SHOPEE PAYOUT440982,0,856.5099999999948,856.5099999999948,0.013152877651717323,0.013239938114134375,2810.1100000000006,10,10,0,0.3333333333333333,0.4444444444444444,1,5.60947179518496,0.029597531443624567,1
BATCH000068,BANK0000006,2026-02-20,2026-02-21,103212.42,103212.42,109648.38,3091.37,422,SP Settlement227005,SP SETTLEMENT227005,1,0.0,0.0,0.0,0.0,3344.590000000011,-1,1,1,0.0,0.7222222222222222,1,6.0473721790462776,0.028193485393947452,1
BATCH000068,BANK0000065,2026-02-20,2026-02-22,103212.42,90772.08,109648.38,3091.37,422,SHOPEE DIGITAL542843,SHOPEE DIGITAL542843,0,12440.339999999997,12440.339999999997,0.12053142441578249,0.12843611747415196,15784.930000000008,-2,2,1,0.3333333333333333,0.4864864864864865,1,6.0473721790462776,0.028193485393947452,1
BATCH000069,BANK0000062,2026-02-19,2026-02-19,46902.81,46901.81,49840.59,1319.09,189,Shopee  Payout    140101,SHOPEE PAYOUT 140101,1,1.0,1.0,2.1320684197812456e-05,2.13204569146086e-05,1619.6900000000023,0,0,0,0.25,0.43243243243243246,1,5.247024072160486,0.026466179473397085,1
BATCH000070,BANK0000006,2026-02-22,2026-02-21,90772.08,103212.42,96150.41,2404.68,379,SP Settlement227005,SP SETTLEMENT227005,0,-12440.339999999997,12440.339999999997,0.13705029123492593,-0.12843611747415196,9466.689999999988,1,1,1,0.0,0.7222222222222222,1,5.940171252720432,0.025009565741841346,1
BATCH000070,BANK0000013,2026-02-22,2026-02-14,90772.08,83584.52,96150.41,2404.68,379,SHOPEE-PAYOUT  911161,SHOPEE PAYOUT 911161,0,7187.559999999998,7187.559999999998,0.07918249752567086,0.08249246653151054,10161.210000000006,8,8,1,0.25,0.43243243243243246,1,5.940171252720432,0.025009565741841346,1
BATCH000070,BANK0000059,2026-02-22,2026-02-12,90772.08,80355.42,96150.41,2404.68,379,Shopee Payout  757179,SHOPEE PAYOUT 757179,0,10416.660000000003,10416.660000000003,0.11475621138129702,0.12189077645144764,13390.310000000012,10,10,0,0.25,0.43243243243243246,1,5.940171252720432,0.025009565741841346,1
BATCH000070,BANK0000065,2026-02-22,2026-02-22,90772.08,90772.08,96150.41,2404.68,379,SHOPEE DIGITAL542843,SHOPEE DIGITAL542843,1,0.0,0.0,0.0,0.0,2973.6500000000087,0,0,1,0.3333333333333333,0.4864864864864865,1,5.940171252720432,0.025009565741841346,1
BATCH000071,BANK0000030,2026-02-24,2026-02-17,58556.85,65119.59,60963.84,668.33,250,Shopee Digital MY210869,SHOPEE DIGITAL MY210869,0,-6562.739999999998,6562.739999999998,0.11207467614805096,-0.10622562735161445,4824.080000000002,7,7,0,0.25,0.5,1,5.5254529391317835,0.010962728069622913,1
BATCH000071,BANK0000041,2026-02-24,2026-03-02,58556.85,56366.83,60963.84,668.33,250,Shopee Payout  128844,SHOPEE PAYOUT 128844,0,2190.019999999997,2190.019999999997,0.03739989429076183,0.03811654879939752,3928.679999999993,-6,6,0,0.25,0.43243243243243246,1,5.5254529391317835,0.010962728069622913,1
BATCH000072,BANK0000016,2026-02-26,2026-02-26,29116.67,29116.67,31082.33,1101.32,128,Shopee Payout181102,SHOPEE PAYOUT181102,1,0.0,0.0,0.0,0.0,864.3400000000038,0,0,0,0.3333333333333333,0.4444444444444444,1,4.859812404361672,0.03543235014878228,1
BATCH000073,BANK0000041,2026-03-01,2026-03-02,56366.83,56366.83,59301.26,1073.0,236,Shopee Payout  128844,SHOPEE PAYOUT 128844,1,0.0,0.0,0.0,0.0,1861.4300000000003,-1,1,0,0.25,0.43243243243243246,1,5.4680601411351315,0.018094050615450667,1
BATCH000073,BANK0000056,2026-03-01,2026-03-07,56366.83,55891.59,59301.26,1073.0,236,Shopee Payout 128904,SHOPEE PAYOUT 128904,0,475.24000000000524,475.24000000000524,0.008431199696701148,0.008466792463877937,2336.6700000000055,-6,6,1,0.25,0.43243243243243246,1,5.4680601411351315,0.018094050615450667,1
BATCH000073,BANK0000063,2026-03-01,2026-03-04,56366.83,48444.88,59301.26,1073.0,236,sp sETTLEMENT  994984,SP SETTLEMENT 994984,0,7921.950000000004,7921.950000000004,0.1405427624721845,0.15145130709750276,9783.380000000005,-3,3,0,0.25,0.7027027027027027,1,5.4680601411351315,0.018094050615450667,1
BATCH000074,BANK0000041,2026-03-06,2026-03-02,55891.59,56366.83,58947.87,1226.64,223,Shopee Payout  128844,SHOPEE PAYOUT 128844,0,-475.24000000000524,475.24000000000524,0.008502889254000561,-0.008466792463877937,1354.4000000000015,4,4,0,0.25,0.43243243243243246,1,5.4116460518550396,0.020808894367175607,1
BATCH000074,BANK0000056,2026-03-06,2026-03-07,55891.59,55891.59,58947.87,1226.64,223,Shopee Payout 128904,SHOPEE PAYOUT 128904,1,0.0,0.0,0.0,0.0,1829.6400000000067,-1,1,1,0.25,0.43243243243243246,1,5.4116460518550396,0.020808894367175607,1
BATCH000074,BANK0000063,2026-03-06,2026-03-04,55891.59,48444.88,58947.87,1226.64,223,sp sETTLEMENT  994984,SP SETTLEMENT 994984,0,7446.709999999999,7446.709999999999,0.13323489276293624,0.14298451463362483,9276.350000000006,2,2,0,0.25,0.7027027027027027,1,5.4116460518550396,0.020808894367175607,1
BATCH000075,BANK0000063,2026-03-04,2026-03-04,48444.88,48444.88,50979.08,952.77,200,sp sETTLEMENT  994984,SP SETTLEMENT 994984,1,0.0,0.0,0.0,0.0,1581.4300000000076,0,0,0,0.25,0.7027027027027027,1,5.303304908059076,0.018689431037201925,1
